Posicao,name,IDHM2000,IDHMRenda2000,IDHMLongevidade2000,IDHMEducacao2000
4704,Porto Estrela,0.404,0.537,0.702,0.175
4704,Brejo da Madre de Deus,0.404,0.519,0.624,0.203
4704,Touros,0.404,0.489,0.600,0.225
4704,Belem de Maria,0.404,0.460,0.627,0.229
4704,Elesbao Veloso,0.404,0.463,0.637,0.224
4704,Jundia,0.404,0.428,0.659,0.233
4704,Brotas de Macaubas,0.404,0.441,0.649,0.231
4704,Colniza,0.404,0.596,0.723,0.153
4713,Sao Francisco,0.403,0.456,0.643,0.224
4713,Solidao,0.403,0.401,0.613,0.266
4713,Sambaiba,0.403,0.447,0.606,0.242
4713,Rondolandia,0.403,0.541,0.714,0.170
4713,Caapiranga,0.403,0.472,0.665,0.209
4713,Alvorada do Gurgueia,0.403,0.467,0.616,0.228
4713,Bacuri,0.403,0.464,0.619,0.228
4713,Peri Mirim,0.403,0.418,0.603,0.260
4713,Dormentes,0.403,0.445,0.645,0.228
4713,Fagundes,0.403,0.451,0.619,0.235
4713,Lastro,0.403,0.419,0.632,0.247
4713,Sao Miguel do Gostoso,0.403,0.431,0.655,0.231
4725,Pedra Lavrada,0.402,0.460,0.604,0.234
4725,Ponto dos Volantes,0.402,0.432,0.678,0.222
4725,Alto Alegre dos Parecis,0.402,0.534,0.681,0.178
4725,Sao Jose da Laje,0.402,0.491,0.641,0.206
4725,Concordia do Para,0.402,0.544,0.707,0.169
4725,Mulungu,0.402,0.477,0.656,0.208
4725,Serrinha,0.402,0.458,0.678,0.209
4725,Redencao do Gurgueia,0.402,0.440,0.637,0.231
4725,Palestina,0.402,0.421,0.610,0.253
4725,Tamandare,0.402,0.493,0.627,0.210
4725,Indaiabira,0.402,0.467,0.711,0.196
4725,Salgadinho,0.402,0.480,0.665,0.204
4725,Panelas,0.402,0.464,0.652,0.214
4725,Espirito Santo,0.402,0.462,0.615,0.228
4725,Aragominas,0.402,0.463,0.667,0.210
4725,Sao Domingos,0.402,0.479,0.627,0.216
4725,Bonfim do Piaui,0.402,0.487,0.665,0.201
4725,Jose de Freitas,0.402,0.479,0.654,0.208
4725,Cortes,0.402,0.468,0.572,0.242
4725,Ribamar Fiquene,0.402,0.487,0.608,0.220
4725,Theobroma,0.402,0.540,0.664,0.181
4725,Olho D'Agua das Cunhas,0.402,0.461,0.627,0.224
4747,Pau Brasil,0.401,0.507,0.587,0.217
4747,Batalha,0.401,0.551,0.622,0.188
4747,Pedras de Fogo,0.401,0.479,0.642,0.210
4747,Pau D'Arco,0.401,0.495,0.714,0.182
4747,Mucuge,0.401,0.469,0.694,0.198
4747,Bananeiras,0.401,0.467,0.675,0.204
4747,Corumbiara,0.401,0.539,0.649,0.185
4747,Chapada da Natividade,0.401,0.579,0.696,0.160
4747,Brejinho,0.401,0.430,0.613,0.245
4747,Jitauna,0.401,0.454,0.688,0.207
4747,Sao Jose do Bonfim,0.401,0.447,0.586,0.247
4747,Poranga,0.401,0.440,0.675,0.217
4747,Ipueiras,0.401,0.450,0.675,0.212
4747,Frei Gaspar,0.401,0.475,0.705,0.193
4747,Boca do Acre,0.401,0.510,0.669,0.189
4762,Morros,0.400,0.387,0.611,0.270
4762,Lajedo do Tabocal,0.400,0.492,0.635,0.205
4762,Pilar,0.400,0.497,0.642,0.200
4762,Codo,0.400,0.472,0.618,0.219
4762,Bom Conselho,0.400,0.481,0.588,0.227
4762,Jacare dos Homens,0.400,0.535,0.634,0.188
4768,Franciscopolis,0.399,0.432,0.695,0.211
4768,Mombaca,0.399,0.469,0.677,0.200
4768,Barreirinha,0.399,0.437,0.693,0.210
4768,Japora,0.399,0.495,0.682,0.188
4768,Sao Lourenco do Piaui,0.399,0.439,0.630,0.230
4768,Rodrigues Alves,0.399,0.449,0.644,0.220
4768,Castelo do Piaui,0.399,0.466,0.660,0.207
4768,Itanagra,0.399,0.484,0.664,0.197
4768,Ibiracatu,0.399,0.423,0.697,0.216
4768,Moju,0.399,0.498,0.714,0.178
4778,Barauna,0.398,0.475,0.594,0.223
4778,Catingueira,0.398,0.470,0.619,0.216
4778,Lagoa,0.398,0.460,0.618,0.222
4778,Rio do Fogo,0.398,0.457,0.640,0.216
4778,Correntes,0.398,0.490,0.592,0.217
4778,Sao Joao,0.398,0.472,0.639,0.209
4778,Chaval,0.398,0.456,0.597,0.232
4778,Teotonio Vilela,0.398,0.488,0.569,0.227
4778,Cristinapolis,0.398,0.495,0.620,0.206
4778,Olho D'Agua do Piaui,0.398,0.418,0.635,0.238
4778,Apora,0.398,0.461,0.657,0.208
4778,Conde,0.398,0.480,0.629,0.209
4778,Sucupira do Norte,0.398,0.420,0.598,0.251
4778,Manicore,0.398,0.460,0.693,0.198
4778,Sao Domingos do Azeitao,0.398,0.434,0.617,0.236
4778,Santa Helena,0.398,0.489,0.618,0.208
4778,Sao Desiderio,0.398,0.485,0.655,0.199
4778,Tucano,0.398,0.472,0.589,0.226
4778,Santa Terezinha do Tocantins,0.398,0.418,0.628,0.241
4778,Loreto,0.398,0.414,0.636,0.240
4798,Itagi,0.397,0.503,0.583,0.213
4798,Carira,0.397,0.502,0.662,0.188
4798,Itainopolis,0.397,0.520,0.592,0.203
4798,Wanderley,0.397,0.520,0.662,0.182
4798,Coribe,0.397,0.429,0.673,0.217
4798,Babaculandia,0.397,0.453,0.659,0.210
4798,Caldeirao Grande,0.397,0.438,0.639,0.224
4798,Tacaimbo,0.397,0.477,0.667,0.197
4798,Souto Soares,0.397,0.474,0.607,0.217
4798,Matinhas,0.397,0.457,0.606,0.226
4798,Anajatuba,0.397,0.412,0.631,0.240
4798,Uniao,0.397,0.444,0.666,0.211
4810,Pocao de Pedras,0.396,0.420,0.618,0.240
4810,Marcolandia,0.396,0.506,0.632,0.194
4810,Bom Jesus do Tocantins,0.396,0.508,0.711,0.172
4810,Brasileira,0.396,0.439,0.654,0.216
4810,Capitao de Campos,0.396,0.442,0.658,0.213
4810,Belterra,0.396,0.438,0.673,0.210
4810,Iacu,0.396,0.494,0.570,0.220
4810,Taipu,0.396,0.468,0.640,0.208
4810,Cavalcante,0.396,0.509,0.710,0.172
4810,Ouro Branco,0.396,0.444,0.626,0.223
4810,Biritinga,0.396,0.481,0.604,0.213
4810,Potengi,0.396,0.475,0.692,0.189
4810,Paulistana,0.396,0.483,0.642,0.201
4810,Sao Luis do Quitunde,0.396,0.462,0.684,0.196
4824,Santa Luzia do Parua,0.395,0.431,0.653,0.219
4824,Lafaiete Coutinho,0.395,0.483,0.635,0.201
4824,Bujaru,0.395,0.461,0.712,0.188
4824,Riacho Frio,0.395,0.470,0.626,0.210
4824,Tanque D'Arca,0.395,0.449,0.668,0.206
4824,Antonio Cardoso,0.395,0.473,0.694,0.188
4824,Nova Ibia,0.395,0.482,0.631,0.203
4824,Porto do Mangue,0.395,0.453,0.646,0.210
4824,Buriti Bravo,0.395,0.440,0.631,0.222
4824,Goncalves Dias,0.395,0.522,0.627,0.189
4824,Manoel Urbano,0.395,0.505,0.693,0.176
4824,Ladainha,0.395,0.461,0.679,0.197
4824,Japi,0.395,0.380,0.689,0.236
4824,Salgadinho,0.395,0.442,0.631,0.221
4824,Umirim,0.395,0.432,0.616,0.231
4824,Tapiramuta,0.395,0.483,0.643,0.199
4824,Canhotinho,0.395,0.490,0.626,0.201
4824,Trairao,0.395,0.528,0.691,0.169
4842,Varzea Nova,0.394,0.476,0.544,0.237
4842,Sao Jose do Brejo do Cruz,0.394,0.467,0.640,0.205
4842,Caturama,0.394,0.435,0.649,0.216
4842,Sao Domingos do Maranhao,0.394,0.499,0.577,0.212
4842,Riachao do Bacamarte,0.394,0.488,0.600,0.209
4842,Nazarezinho,0.394,0.430,0.623,0.228
4842,Quixaba,0.394,0.416,0.613,0.240
4842,Mari,0.394,0.498,0.555,0.222
4842,Itapororoca,0.394,0.492,0.631,0.197
4842,Miraima,0.394,0.398,0.682,0.225
4842,Jussara,0.394,0.470,0.577,0.226
4842,Ibimirim,0.394,0.457,0.609,0.219
4842,Jaqueira,0.394,0.463,0.619,0.214
4842,Uruoca,0.394,0.424,0.682,0.212
4842,Matriz de Camaragibe,0.394,0.450,0.634,0.215
4842,Cachoeira dos Indios,0.394,0.467,0.660,0.198
4842,Itapebi,0.394,0.494,0.689,0.180
4859,Ibicoara,0.393,0.559,0.619,0.176
4859,Governador Eugenio Barros,0.393,0.434,0.636,0.220
4859,Triunfo Potiguar,0.393,0.476,0.609,0.209
4859,Lago dos Rodrigues,0.393,0.435,0.601,0.233
4859,Banzae,0.393,0.450,0.641,0.210
4859,Francinopolis,0.393,0.395,0.587,0.262
4859,Sao Jose dos Cordeiros,0.393,0.471,0.649,0.198
4859,Sossego,0.393,0.437,0.632,0.219
4859,Araponga,0.393,0.503,0.667,0.181
4859,Pires Ferreira,0.393,0.446,0.675,0.201
4859,Santa Cruz do Arari,0.393,0.477,0.665,0.192
4859,Oliveira dos Brejinhos,0.393,0.452,0.690,0.195
4859,Campo Alegre,0.393,0.468,0.664,0.195
4859,Botupora,0.393,0.401,0.692,0.218
4859,Itaquara,0.393,0.475,0.639,0.200
4859,Iramaia,0.393,0.450,0.680,0.198
4859,Santa Filomena,0.393,0.477,0.690,0.185
4876,Aguiar,0.392,0.429,0.619,0.226
4876,Macurure,0.392,0.458,0.618,0.213
4876,Senador La Rocque,0.392,0.449,0.609,0.220
4876,Caririacu,0.392,0.438,0.619,0.222
4876,Sao Pedro,0.392,0.454,0.739,0.179
4876,Livramento,0.392,0.428,0.625,0.225
4876,Planalto,0.392,0.506,0.611,0.195
4876,General Sampaio,0.392,0.421,0.664,0.216
4876,Santa Cruz dos Milagres,0.392,0.428,0.619,0.227
4876,Amparo,0.392,0.469,0.619,0.208
4876,Central do Maranhao,0.392,0.436,0.606,0.228
4876,Nova Canaa,0.392,0.479,0.664,0.189
4876,Agua Branca,0.392,0.459,0.675,0.195
4876,Santo Antonio do Itambe,0.392,0.462,0.712,0.183
4876,Beneditinos,0.392,0.476,0.672,0.188
4876,Anapu,0.392,0.537,0.712,0.157
4892,Ouricangas,0.391,0.452,0.643,0.205
4892,Bernardino Batista,0.391,0.452,0.587,0.226
4892,Lagoa dos Gatos,0.391,0.469,0.609,0.209
4892,Murici,0.391,0.477,0.615,0.204
4892,Bodoco,0.391,0.472,0.686,0.185
4892,Serra Grande,0.391,0.519,0.637,0.181
4892,Francisco Ayres,0.391,0.444,0.642,0.209
4892,Mogeiro,0.391,0.451,0.602,0.221
4892,Gararu,0.391,0.455,0.659,0.199
4892,Ibirapitanga,0.391,0.460,0.651,0.200
4892,Lucena,0.391,0.479,0.642,0.195
4892,America Dourada,0.391,0.453,0.618,0.213
4892,Sao Felix de Balsas,0.391,0.462,0.669,0.193
4892,Maracacume,0.391,0.513,0.601,0.194
4892,Malhada,0.391,0.431,0.627,0.221
4907,Itambe,0.390,0.476,0.635,0.197
4907,Sao Luis do Piaui,0.390,0.433,0.621,0.220
4907,Conceicao do Caninde,0.390,0.474,0.618,0.202
4907,Sussuapara,0.390,0.467,0.610,0.208
4907,Mata Roma,0.390,0.414,0.639,0.224
4907,Lamarao,0.390,0.466,0.657,0.194
4907,Placas,0.390,0.531,0.714,0.156
4907,Novo Oriente do Piaui,0.390,0.483,0.647,0.190
4907,Monte Alegre de Sergipe,0.390,0.466,0.613,0.208
4907,Olho D'Agua,0.390,0.405,0.642,0.229
4917,Novo Oriente de Minas,0.389,0.474,0.666,0.186
4917,Nazaria,0.389,0.445,0.706,0.187
4917,Cabaceiras do Paraguacu,0.389,0.452,0.631,0.206
4917,Aracagi,0.389,0.445,0.631,0.210
4917,Gongogi,0.389,0.434,0.651,0.209
4917,Ibipitanga,0.389,0.507,0.694,0.167
4917,Benjamin Constant,0.389,0.462,0.679,0.188
4917,Borba,0.389,0.510,0.654,0.176
4917,Coari,0.389,0.481,0.703,0.174
4917,Mansidao,0.389,0.386,0.697,0.218
4917,Eldorado dos Carajas,0.389,0.521,0.712,0.159
4917,Juruti,0.389,0.419,0.655,0.215
4917,Saire,0.389,0.487,0.661,0.183
4917,Riachao das Neves,0.389,0.435,0.648,0.209
4917,Itarema,0.389,0.440,0.666,0.201
4917,Jatauba,0.389,0.462,0.639,0.200
4917,Sitio do Mato,0.389,0.420,0.640,0.219
4917,Presidente Vargas,0.389,0.401,0.640,0.229
4917,Alagoa Nova,0.389,0.486,0.637,0.190
4936,Agua Preta,0.388,0.460,0.677,0.188
4936,Pedra Preta,0.388,0.403,0.623,0.232
4936,Lago do Junco,0.388,0.500,0.625,0.187
4936,Araguana,0.388,0.571,0.667,0.153
4936,Lizarda,0.388,0.451,0.652,0.198
4936,Canavieira,0.388,0.402,0.654,0.223
4936,Cajapio,0.388,0.369,0.601,0.263
4936,Sao Mateus do Maranhao,0.388,0.479,0.585,0.209
4936,Godofredo Viana,0.388,0.429,0.625,0.218
4945,Juripiranga,0.387,0.477,0.562,0.216
4945,Parambu,0.387,0.452,0.731,0.175
4945,Setubinha,0.387,0.476,0.642,0.189
4945,Monte Alegre do Piaui,0.387,0.444,0.635,0.206
4945,Porto da Folha,0.387,0.435,0.609,0.219
4945,Novo Aripuana,0.387,0.522,0.688,0.161
4945,Sento Se,0.387,0.465,0.648,0.193
4945,Tuntum,0.387,0.446,0.603,0.216
4945,Arara,0.387,0.473,0.600,0.204
4945,Coelho Neto,0.387,0.488,0.593,0.200
4945,Taipas do Tocantins,0.387,0.527,0.664,0.165
4945,Caem,0.387,0.437,0.568,0.233
4945,Presidente Tancredo Neves,0.387,0.486,0.626,0.190
4945,Itatuba,0.387,0.436,0.640,0.207
4945,Careiro da Varzea,0.387,0.486,0.694,0.172
4960,Jaramataia,0.386,0.441,0.629,0.207
4960,Moraujo,0.386,0.413,0.664,0.209
4960,Apuarema,0.386,0.456,0.650,0.194
4960,Magalhaes de Almeida,0.386,0.394,0.601,0.243
4960,Labrea,0.386,0.456,0.688,0.183
4960,Boa Ventura,0.386,0.448,0.667,0.192
4960,Cordeiros,0.386,0.479,0.671,0.179
4960,Tarauaca,0.386,0.488,0.644,0.183
4960,Barra do Rocha,0.386,0.484,0.570,0.208
4960,Coronel Jose Dias,0.386,0.450,0.595,0.215
4960,Muricilandia,0.386,0.509,0.655,0.173
4960,Tenorio,0.386,0.468,0.587,0.209
4960,Afranio,0.386,0.461,0.687,0.182
4973,Mataraca,0.385,0.471,0.555,0.218
4973,Tamboril,0.385,0.425,0.715,0.188
4973,Desterro,0.385,0.454,0.602,0.208
4973,Jaicos,0.385,0.488,0.639,0.183
4973,Itiuba,0.385,0.455,0.641,0.196
4973,Riachao do Dantas,0.385,0.445,0.644,0.199
4973,Jatoba,0.385,0.502,0.617,0.184
4973,Rio do Antonio,0.385,0.472,0.615,0.196
4973,Caracol,0.385,0.451,0.651,0.194
4973,Parazinho,0.385,0.470,0.594,0.205
4973,Cajueiro,0.385,0.445,0.592,0.217
4973,Areia de Baraunas,0.385,0.444,0.591,0.218
4973,Pedro II,0.385,0.444,0.684,0.188
4986,Ipueiras,0.384,0.458,0.659,0.187
4986,Altamira do Maranhao,0.384,0.458,0.587,0.211
4986,Josenopolis,0.384,0.467,0.725,0.167
4986,Pirapemas,0.384,0.405,0.618,0.227
4986,Itacare,0.384,0.487,0.663,0.175
4986,Cocal de Telha,0.384,0.451,0.684,0.184
4986,Nilo Pecanha,0.384,0.459,0.640,0.193
4986,Mairi,0.384,0.468,0.603,0.200
4986,Quebrangulo,0.384,0.472,0.643,0.187
4986,Santa Isabel do Rio Negro,0.384,0.416,0.621,0.220
4986,Sao Goncalo do Gurgueia,0.384,0.447,0.630,0.201
4986,Minador do Negrao,0.384,0.446,0.672,0.189
4986,Barcelos,0.384,0.531,0.693,0.154
4999,Cha Preta,0.383,0.437,0.608,0.211
4999,Passagem Franca,0.383,0.434,0.601,0.216
4999,Lagoa da Canoa,0.383,0.435,0.634,0.204
4999,Jeremoabo,0.383,0.484,0.570,0.203
4999,Matina,0.383,0.386,0.685,0.212
4999,Duque Bacelar,0.383,0.428,0.558,0.236
4999,Palmeirandia,0.383,0.413,0.608,0.223
4999,Sao Miguel do Aleixo,0.383,0.457,0.659,0.187
4999,Andorinha,0.383,0.471,0.613,0.195
4999,Curua,0.383,0.439,0.716,0.179
4999,Serra Preta,0.383,0.463,0.617,0.196
4999,Pajeu do Piaui,0.383,0.495,0.687,0.165
4999,Lagoa do Piaui,0.383,0.413,0.648,0.210
4999,Baianopolis,0.383,0.469,0.622,0.193
4999,Maurilandia do Tocantins,0.383,0.435,0.660,0.195
4999,Brejo,0.383,0.406,0.622,0.223
4999,Serraria,0.383,0.448,0.661,0.189
4999,Santa Quiteria do Maranhao,0.383,0.441,0.631,0.202
5017,Agua Fria,0.382,0.427,0.627,0.208
5017,Nova Olinda,0.382,0.433,0.637,0.202
5017,Ipira,0.382,0.497,0.615,0.182
5017,Vertente do Lerio,0.382,0.421,0.617,0.214
5017,Bom Lugar,0.382,0.401,0.617,0.225
5017,Candido Mendes,0.382,0.436,0.625,0.204
5017,Buriti dos Lopes,0.382,0.464,0.604,0.199
5017,Lagoa do Sitio,0.382,0.409,0.619,0.220
5017,Passo de Camaragibe,0.382,0.452,0.618,0.200
5017,Jequia da Praia,0.382,0.445,0.650,0.192
5017,Sao Joao do Pacui,0.382,0.441,0.697,0.181
5017,Cardeal da Silva,0.382,0.463,0.597,0.202
5017,Nova Olinda do Maranhao,0.382,0.460,0.627,0.194
5017,Aroeiras,0.382,0.469,0.632,0.188
5017,Barra de Santa Rosa,0.382,0.455,0.640,0.191
5017,Itapiratins,0.382,0.434,0.657,0.195
5017,Julio Borges,0.382,0.374,0.651,0.229
5017,Carinhanha,0.382,0.452,0.651,0.189
5035,Ielmo Marinho,0.381,0.450,0.673,0.182
5035,Caninde de Sao Francisco,0.381,0.507,0.621,0.176
5035,Inhambupe,0.381,0.478,0.630,0.184
5035,Guajara,0.381,0.463,0.665,0.179
5035,Bonito,0.381,0.482,0.665,0.172
5035,Graca,0.381,0.410,0.700,0.192
5035,Taperoa,0.381,0.471,0.626,0.188
5035,Araruna,0.381,0.453,0.619,0.198
5035,Riachao do Poco,0.381,0.475,0.631,0.185
5035,Carutapera,0.381,0.428,0.618,0.209
5035,Juru,0.381,0.444,0.619,0.202
5035,Penalva,0.381,0.434,0.601,0.212
5047,Jundia,0.380,0.443,0.631,0.196
5047,Riachao,0.380,0.468,0.639,0.183
5047,Indiaroba,0.380,0.453,0.629,0.193
5047,Nazare do Piaui,0.380,0.424,0.618,0.210
5047,Monteiropolis,0.380,0.516,0.618,0.172
5047,Choro,0.380,0.409,0.647,0.208
5047,Luzilandia,0.380,0.466,0.562,0.210
5047,Itabaianinha,0.380,0.492,0.629,0.178
5047,Canutama,0.380,0.442,0.648,0.191
5047,Governador Jorge Teixeira,0.380,0.594,0.677,0.136
5047,Caldas Brandao,0.380,0.455,0.593,0.204
5047,Utinga,0.380,0.477,0.586,0.196
5059,Capela,0.379,0.464,0.625,0.188
5059,Buriti,0.379,0.418,0.588,0.221
5059,Santa Maria do Cambuca,0.379,0.456,0.617,0.193
5059,Erico Cardoso,0.379,0.467,0.670,0.174
5059,Tacima,0.379,0.435,0.619,0.202
5059,Canudos,0.379,0.456,0.589,0.202
5059,Capitao Poco,0.379,0.502,0.655,0.166
5059,Urbano Santos,0.379,0.397,0.637,0.216
5059,Messias,0.379,0.474,0.646,0.178
5059,Santo Antonio dos Lopes,0.379,0.460,0.606,0.195
5059,Tavares,0.379,0.437,0.656,0.190
5059,Vila Nova dos Martirios,0.379,0.467,0.608,0.192
5059,Cumaru,0.379,0.424,0.657,0.195
5059,Malhada de Pedras,0.379,0.448,0.671,0.181
5059,Benedito Leite,0.379,0.461,0.617,0.192
5074,Sucupira do Riachao,0.378,0.455,0.639,0.186
5074,Natuba,0.378,0.449,0.586,0.205
5074,Itaguatins,0.378,0.466,0.659,0.176
5074,Cantanhede,0.378,0.363,0.637,0.233
5074,Belo Campo,0.378,0.516,0.665,0.158
5074,Irajuba,0.378,0.458,0.643,0.184
5074,Vieiropolis,0.378,0.431,0.637,0.196
5074,Nova Redencao,0.378,0.464,0.603,0.193
5074,Nossa Senhora Aparecida,0.378,0.454,0.644,0.184
5074,Santa Luzia,0.378,0.459,0.638,0.184
5074,Itaguacu da Bahia,0.378,0.449,0.618,0.194
5074,Barra de Santo Antonio,0.378,0.460,0.667,0.176
5074,Porto Real do Colegio,0.378,0.435,0.618,0.201
5074,Primeira Cruz,0.378,0.432,0.588,0.212
5074,Barra,0.378,0.428,0.651,0.194
5089,Lagoa do Ouro,0.377,0.433,0.627,0.197
5089,Camamu,0.377,0.472,0.694,0.164
5089,Doutor Ulysses,0.377,0.478,0.702,0.160
5089,Colonia Leopoldina,0.377,0.478,0.598,0.187
5089,Batalha,0.377,0.440,0.630,0.193
5089,Senador Sa,0.377,0.383,0.697,0.200
5089,Tarrafas,0.377,0.387,0.616,0.224
5089,Governador Archer,0.377,0.450,0.563,0.212
5089,Teofilandia,0.377,0.490,0.630,0.174
5089,Brejo Grande,0.377,0.433,0.591,0.209
5089,Buique,0.377,0.434,0.692,0.179
5089,Sao Jose do Jacuipe,0.377,0.451,0.590,0.201
5101,Pimenteiras,0.376,0.428,0.665,0.187
5101,Santo Antonio do Retiro,0.376,0.428,0.682,0.182
5101,Matias Olimpio,0.376,0.434,0.651,0.188
5101,Barra D'Alcantara,0.376,0.447,0.651,0.183
5101,Coroata,0.376,0.446,0.607,0.196
5101,Tanque do Piaui,0.376,0.429,0.606,0.205
5101,Passagem Franca do Piaui,0.376,0.437,0.644,0.189
5101,Sitio Novo,0.376,0.470,0.640,0.177
5101,Buritirana,0.376,0.405,0.603,0.217
5101,Agua Azul do Norte,0.376,0.565,0.679,0.139
5111,Jandaira,0.375,0.428,0.624,0.198
5111,Taquarana,0.375,0.442,0.669,0.178
5111,Esperantinopolis,0.375,0.457,0.618,0.186
5111,Andarai,0.375,0.488,0.641,0.168
5111,Manaira,0.375,0.434,0.562,0.216
5116,Igreja Nova,0.374,0.428,0.698,0.175
5116,Sao Jose dos Basilios,0.374,0.437,0.587,0.204
5116,Praia Norte,0.374,0.388,0.590,0.229
5116,Sao Bernardo,0.374,0.398,0.625,0.211
5116,Sao Miguel de Taipu,0.374,0.459,0.599,0.191
5116,Amarante do Maranhao,0.374,0.430,0.609,0.200
5116,Lajeado Novo,0.374,0.479,0.637,0.172
5116,Macajuba,0.374,0.447,0.648,0.180
5116,Porto Alegre do Piaui,0.374,0.427,0.663,0.185
5116,Saboeiro,0.374,0.417,0.616,0.203
5116,Porto,0.374,0.421,0.619,0.201
5116,Jaborandi,0.374,0.433,0.670,0.180
5128,Nova Olinda do Norte,0.373,0.520,0.681,0.147
5128,Nossa Senhora de Nazare,0.373,0.407,0.648,0.197
5128,Casa Nova,0.373,0.496,0.611,0.171
5128,Itaete,0.373,0.436,0.618,0.192
5128,Jucati,0.373,0.441,0.547,0.215
5128,Lagoa Alegre,0.373,0.423,0.666,0.184
5128,Alvaraes,0.373,0.504,0.673,0.153
5128,Limoeiro do Ajuru,0.373,0.443,0.705,0.166
5128,Normandia,0.373,0.432,0.669,0.180
5128,Flexeiras,0.373,0.450,0.608,0.190
5128,Novo Santo Antonio,0.373,0.470,0.769,0.144
5139,Cacimba de Dentro,0.372,0.440,0.656,0.179
5139,Wenceslau Guimaraes,0.372,0.460,0.664,0.169
5139,Junco do Maranhao,0.372,0.415,0.550,0.225
5139,Muquem de Sao Francisco,0.372,0.469,0.622,0.176
5139,Croata,0.372,0.415,0.618,0.200
5139,Boa Vista do Ramos,0.372,0.416,0.648,0.191
5139,Arataca,0.372,0.463,0.637,0.175
5139,Granjeiro,0.372,0.398,0.619,0.209
5139,Breves,0.372,0.491,0.706,0.148
5139,Novo Repartimento,0.372,0.500,0.669,0.154
5149,Bento Fernandes,0.371,0.413,0.609,0.203
5149,Ninheira,0.371,0.481,0.743,0.143
5149,Nova Colinas,0.371,0.387,0.617,0.214
5149,Gurinhem,0.371,0.462,0.606,0.183
5149,Novo Jardim,0.371,0.520,0.655,0.150
5149,Campinas do Piaui,0.371,0.421,0.637,0.191
5149,Granja,0.371,0.418,0.660,0.185
5149,Presidente Juscelino,0.371,0.369,0.603,0.230
5149,Barra de Guabiraba,0.371,0.470,0.598,0.182
5149,Feira Grande,0.371,0.454,0.626,0.180
5149,Sao Domingos do Capim,0.371,0.507,0.707,0.143
5149,Jacareacanga,0.371,0.543,0.743,0.127
5149,Paratinga,0.371,0.401,0.657,0.194
5149,Araripe,0.371,0.447,0.647,0.176
5149,Simoes,0.371,0.451,0.635,0.179
5164,Dois Riachos,0.370,0.470,0.634,0.170
5164,Heliopolis,0.370,0.470,0.615,0.175
5164,Fartura do Piaui,0.370,0.475,0.637,0.168
5164,Assare,0.370,0.445,0.647,0.176
5164,Varzea da Roca,0.370,0.450,0.642,0.175
5164,Ponto Novo,0.370,0.440,0.627,0.184
5164,Picarra,0.370,0.543,0.724,0.129
5164,Palmeirais,0.370,0.439,0.658,0.176
5164,Nossa Senhora dos Remedios,0.370,0.424,0.621,0.192
5164,Tufilandia,0.370,0.448,0.601,0.188
5164,Coivaras,0.370,0.429,0.658,0.179
5175,Governador Luiz Rocha,0.369,0.408,0.558,0.221
5175,Sebastiao Leal,0.369,0.425,0.690,0.171
5175,Sao Joao do Tigre,0.369,0.450,0.636,0.175
5175,Boa Vista do Gurupi,0.369,0.440,0.607,0.188
5175,Vicosa do Ceara,0.369,0.425,0.693,0.171
5175,Limoeiro de Anadia,0.369,0.442,0.637,0.178
5175,Bacurituba,0.369,0.417,0.561,0.215
5175,Filadelfia,0.369,0.415,0.610,0.198
5175,Sao Bentinho,0.369,0.458,0.681,0.161
5184,Aveiro,0.368,0.412,0.709,0.170
5184,Alagoinha do Piaui,0.368,0.516,0.620,0.156
5184,Buriti dos Montes,0.368,0.443,0.648,0.173
5184,Sao Joao da Varjota,0.368,0.441,0.632,0.179
5184,Ibiquera,0.368,0.453,0.641,0.171
5184,Pacatuba,0.368,0.412,0.647,0.187
5184,Sao Benedito do Rio Preto,0.368,0.364,0.619,0.222
5184,Mirador,0.368,0.449,0.619,0.180
5184,Olho D'Agua Grande,0.368,0.404,0.654,0.188
5193,Quixelo,0.367,0.449,0.700,0.157
5193,Pio IX,0.367,0.476,0.618,0.168
5193,Avelino Lopes,0.367,0.413,0.610,0.196
5193,Capinzal do Norte,0.367,0.425,0.587,0.198
5193,Alto Longa,0.367,0.436,0.656,0.173
5193,Joselandia,0.367,0.409,0.618,0.196
5193,Jacarau,0.367,0.461,0.604,0.178
5200,Crisopolis,0.366,0.480,0.641,0.159
5200,Una,0.366,0.483,0.631,0.161
5200,Riacho dos Cavalos,0.366,0.468,0.637,0.165
5200,Igaci,0.366,0.396,0.650,0.191
5200,Moncao,0.366,0.452,0.576,0.188
5200,Sao Joao da Canabrava,0.366,0.436,0.581,0.193
5200,Lagoa de Pedras,0.366,0.419,0.695,0.169
5207,Xexeu,0.365,0.444,0.584,0.188
5207,Capixaba,0.365,0.538,0.682,0.133
5207,Humberto de Campos,0.365,0.381,0.625,0.205
5207,Major Isidoro,0.365,0.441,0.634,0.174
5207,Cajueiro da Praia,0.365,0.434,0.604,0.185
5207,Aurelino Leal,0.365,0.440,0.626,0.177
5207,Aiuaba,0.365,0.404,0.616,0.196
5207,Campo Alegre de Lourdes,0.365,0.505,0.648,0.148
5207,Monte Formoso,0.365,0.442,0.673,0.164
5207,Sao Joaquim do Monte,0.365,0.477,0.628,0.162
5207,Boa Vista do Tupim,0.365,0.435,0.643,0.174
5207,Sao Pedro dos Crentes,0.365,0.401,0.651,0.186
5219,Ribeirao do Largo,0.364,0.474,0.630,0.161
