Posicao,name,IDHM1991,IDHMRenda1991,IDHMLongevidade1991,IDHMEducacao1991
4941,Senador Jose Porfirio,0.253,0.487,0.636,0.052
4941,Palmeirandia,0.253,0.330,0.536,0.092
4941,Chorozinho,0.253,0.442,0.566,0.065
4941,Aparecida,0.253,0.392,0.613,0.067
4953,Praia Norte,0.252,0.402,0.486,0.082
4953,Dona Ines,0.252,0.405,0.558,0.071
4953,Catingueira,0.252,0.348,0.530,0.087
4953,Cocal de Telha,0.252,0.406,0.577,0.068
4953,Pindoba,0.252,0.451,0.506,0.070
4953,Garruchos,0.252,0.453,0.681,0.052
4953,Belo Campo,0.252,0.443,0.634,0.057
4953,Sao Miguel do Guapore,0.252,0.433,0.559,0.066
4953,Mansidao,0.252,0.345,0.626,0.074
4953,Ponto dos Volantes,0.252,0.376,0.616,0.069
4963,Padre Marcos,0.251,0.400,0.440,0.090
4963,Monteiropolis,0.251,0.368,0.488,0.088
4963,Paranatama,0.251,0.436,0.479,0.076
4963,Paratinga,0.251,0.361,0.556,0.079
4963,Potiretama,0.251,0.381,0.610,0.068
4963,Santa Teresinha,0.251,0.333,0.586,0.081
4963,Barreirinhas,0.251,0.358,0.531,0.083
4963,Crisopolis,0.251,0.448,0.512,0.069
4963,Monte Alegre de Sergipe,0.251,0.409,0.508,0.076
4963,Joselandia,0.251,0.392,0.505,0.080
4963,Cansancao,0.251,0.459,0.484,0.071
4974,Carinhanha,0.250,0.395,0.556,0.071
4974,Sao Luis Gonzaga do Maranhao,0.250,0.436,0.535,0.067
4974,Barcelona,0.250,0.392,0.543,0.073
4974,Quixabeira,0.250,0.411,0.542,0.070
4974,Bonito,0.250,0.447,0.508,0.069
4974,Araripe,0.250,0.368,0.537,0.079
4974,Carnaubal,0.250,0.380,0.545,0.075
4974,Apuarema,0.250,0.405,0.605,0.064
4974,Sao Joao da Canabrava,0.250,0.392,0.549,0.073
4974,Granja,0.250,0.402,0.531,0.073
4974,Hidrolandia,0.250,0.374,0.579,0.072
4974,Nova Nazare,0.250,0.435,0.651,0.055
4974,Sao Braz do Piaui,0.250,0.360,0.558,0.078
4974,Tracuateua,0.250,0.434,0.563,0.064
4974,Piata,0.250,0.370,0.609,0.069
4974,Feira Grande,0.250,0.403,0.488,0.079
4974,Anapu,0.250,0.391,0.607,0.066
4974,Afua,0.250,0.459,0.633,0.054
4992,Sucupira do Riachao,0.249,0.358,0.567,0.076
4992,Antonio Cardoso,0.249,0.348,0.618,0.072
4992,Campestre do Maranhao,0.249,0.422,0.628,0.058
4992,Santa Luzia,0.249,0.438,0.512,0.069
4992,Caldas Brandao,0.249,0.409,0.474,0.080
4992,Sao Sebastiao do Tocantins,0.249,0.457,0.557,0.061
4992,Bandeira,0.249,0.409,0.627,0.060
4992,Carai,0.249,0.422,0.652,0.056
4992,Nova Ibia,0.249,0.434,0.554,0.064
4992,Senador Sa,0.249,0.391,0.598,0.066
4992,Itarema,0.249,0.416,0.578,0.064
4992,Catunda,0.249,0.356,0.579,0.075
4992,Nossa Senhora dos Remedios,0.249,0.338,0.496,0.092
4992,Caroebe,0.249,0.347,0.526,0.085
4992,Gararu,0.249,0.410,0.520,0.072
4992,Sao Pedro da Agua Branca,0.249,0.481,0.487,0.066
4992,Passo de Camaragibe,0.249,0.407,0.518,0.073
5009,Primavera,0.248,0.370,0.592,0.070
5009,Careiro da Varzea,0.248,0.492,0.622,0.050
5009,Santa Maria do Tocantins,0.248,0.377,0.524,0.077
5009,Lamarao,0.248,0.359,0.587,0.072
5009,Lagoa da Canoa,0.248,0.406,0.516,0.073
5009,Traipu,0.248,0.315,0.509,0.095
5009,Moncao,0.248,0.401,0.501,0.076
5009,Jitauna,0.248,0.414,0.605,0.061
5009,Riacho de Santo Antonio,0.248,0.437,0.481,0.073
5018,Miguel Alves,0.247,0.398,0.564,0.067
5018,Parari,0.247,0.353,0.519,0.082
5018,Rio da Conceicao,0.247,0.384,0.512,0.077
5018,Theobroma,0.247,0.454,0.636,0.052
5018,Sao Jose da Lagoa Tapada,0.247,0.352,0.551,0.078
5018,Arataca,0.247,0.411,0.504,0.073
5018,Maraial,0.247,0.437,0.581,0.059
5018,Macajuba,0.247,0.397,0.557,0.068
5018,Campina do Simao,0.247,0.476,0.621,0.051
5018,Barra de Sao Miguel,0.247,0.458,0.481,0.068
5018,Pedra Branca,0.247,0.388,0.532,0.073
5018,Assuncao,0.247,0.379,0.528,0.075
5018,Aroeiras,0.247,0.406,0.500,0.074
5018,Vale do Paraiso,0.247,0.442,0.647,0.053
5018,Acrelandia,0.247,0.535,0.652,0.043
5018,Pio XII,0.247,0.403,0.499,0.075
5018,Divisopolis,0.247,0.430,0.625,0.056
5018,Jardim do Mulato,0.247,0.325,0.594,0.078
5036,Jucati,0.246,0.399,0.479,0.078
5036,Filadelfia,0.246,0.393,0.483,0.078
5036,Cajapio,0.246,0.356,0.504,0.083
5036,Choro,0.246,0.371,0.522,0.077
5036,Jucas,0.246,0.379,0.561,0.070
5036,Indaiabira,0.246,0.449,0.612,0.054
5036,Sao Jose da Vitoria,0.246,0.371,0.618,0.065
5036,Atalaia do Norte,0.246,0.399,0.640,0.058
5036,Ielmo Marinho,0.246,0.414,0.535,0.067
5036,Imaculada,0.246,0.364,0.448,0.091
5036,Caturama,0.246,0.379,0.613,0.064
5036,Sao Francisco,0.246,0.327,0.556,0.082
5036,Santa Ines,0.246,0.363,0.570,0.072
5036,Sao Sebastiao,0.246,0.400,0.488,0.076
5050,Caririacu,0.245,0.365,0.503,0.080
5050,Prainha,0.245,0.436,0.604,0.056
5050,Salgadinho,0.245,0.301,0.507,0.096
5050,Sao Jose do Brejo do Cruz,0.245,0.415,0.600,0.059
5050,Rodrigues Alves,0.245,0.386,0.622,0.061
5050,Mambai,0.245,0.437,0.635,0.053
5050,Mogeiro,0.245,0.367,0.491,0.082
5050,Vila Nova dos Martirios,0.245,0.358,0.549,0.075
5058,Manaquiri,0.244,0.510,0.620,0.046
5058,Tomar do Geru,0.244,0.416,0.537,0.065
5058,Malhada de Pedras,0.244,0.437,0.556,0.060
5058,Jeremoabo,0.244,0.457,0.495,0.064
5058,Ladainha,0.244,0.391,0.598,0.062
5058,Souto Soares,0.244,0.368,0.544,0.073
5058,Irajuba,0.244,0.378,0.571,0.067
5058,Marau,0.244,0.509,0.604,0.047
5058,Araci,0.244,0.370,0.525,0.075
5067,Rafael Jambeiro,0.243,0.413,0.549,0.063
5067,Fonte Boa,0.243,0.453,0.576,0.055
5067,Dormentes,0.243,0.377,0.520,0.073
5067,Sao Jose do Jacuipe,0.243,0.423,0.531,0.064
5071,Jacareacanga,0.242,0.512,0.678,0.041
5071,Sao Joao da Ponte,0.242,0.397,0.652,0.055
5071,Berizal,0.242,0.417,0.589,0.058
5071,Jacarau,0.242,0.399,0.470,0.076
5071,Novo Horizonte do Sul,0.242,0.474,0.647,0.046
5071,Frei Gaspar,0.242,0.371,0.624,0.061
5071,Matias Cardoso,0.242,0.407,0.612,0.057
5078,Sao Bentinho,0.241,0.345,0.561,0.072
5078,Triunfo Potiguar,0.241,0.365,0.497,0.077
5078,Bagre,0.241,0.424,0.576,0.057
5078,Mirangaba,0.241,0.387,0.511,0.071
5078,Bonito,0.241,0.442,0.556,0.057
5078,Ilha Grande,0.241,0.390,0.436,0.082
5078,Santa Luzia do Itanhy,0.241,0.383,0.508,0.072
5078,Ipueiras,0.241,0.395,0.546,0.065
5078,Tamboril,0.241,0.384,0.579,0.063
5078,Timbiras,0.241,0.368,0.542,0.070
5078,Sigefredo Pacheco,0.241,0.396,0.592,0.060
5078,Paulo Ramos,0.241,0.451,0.462,0.067
5078,Planaltino,0.241,0.407,0.602,0.057
5078,Amontada,0.241,0.366,0.619,0.062
5078,Governador Eugenio Barros,0.241,0.344,0.509,0.080
5078,Sao Joao da Varjota,0.241,0.363,0.594,0.065
5078,Alto Alegre dos Parecis,0.241,0.451,0.572,0.054
5078,Caetes,0.241,0.419,0.479,0.070
5078,Novo Triunfo,0.241,0.356,0.499,0.079
5078,Sao Jose de Espinharas,0.241,0.348,0.560,0.072
5078,Mamonas,0.241,0.393,0.628,0.057
5078,Pires Ferreira,0.241,0.368,0.548,0.069
5078,Girau do Ponciano,0.241,0.405,0.516,0.067
5078,Itiuba,0.241,0.431,0.497,0.065
5078,Itacare,0.241,0.471,0.529,0.056
5078,Igaci,0.241,0.390,0.512,0.070
5104,Quiterianopolis,0.240,0.301,0.594,0.077
5104,Sao Miguel do Tocantins,0.240,0.420,0.517,0.064
5104,Nova Olinda,0.240,0.348,0.523,0.076
5104,Cabaceiras do Paraguacu,0.240,0.354,0.544,0.072
5104,Poco das Trincheiras,0.240,0.343,0.456,0.088
5104,Turiacu,0.240,0.411,0.534,0.063
5104,Imbe de Minas,0.240,0.441,0.616,0.051
5104,Santarem,0.240,0.308,0.527,0.085
5104,Chapada de Areia,0.240,0.414,0.606,0.055
5104,Sossego,0.240,0.367,0.500,0.075
5104,Benedito Leite,0.240,0.398,0.557,0.062
5104,Bom Jesus do Tocantins,0.240,0.380,0.593,0.061
5104,Logradouro,0.240,0.363,0.517,0.074
5104,Buriti,0.240,0.407,0.525,0.065
5118,Pe de Serra,0.239,0.383,0.578,0.062
5118,Sobrado,0.239,0.404,0.500,0.068
5118,Oliveira dos Brejinhos,0.239,0.376,0.614,0.059
5118,Mato Rico,0.239,0.399,0.643,0.053
5118,Sao Jose de Caiana,0.239,0.292,0.570,0.082
5118,Varzea Nova,0.239,0.382,0.457,0.078
5118,Bernardino Batista,0.239,0.274,0.552,0.090
5118,Chapada da Natividade,0.239,0.406,0.597,0.056
5118,Carmolandia,0.239,0.458,0.586,0.051
5118,Bonito de Minas,0.239,0.357,0.588,0.065
5128,Augusto Correa,0.238,0.400,0.589,0.057
5128,Nova Ipixuna,0.238,0.464,0.609,0.048
5128,Tupirama,0.238,0.429,0.571,0.055
5128,Senador Alexandre Costa,0.238,0.375,0.487,0.074
5128,Apicum-Acu,0.238,0.377,0.533,0.067
5128,Santo Antonio do Itambe,0.238,0.401,0.637,0.053
5128,Olho D'Agua Grande,0.238,0.357,0.512,0.074
5128,Parazinho,0.238,0.377,0.491,0.073
5128,Peritoro,0.238,0.389,0.509,0.068
5137,Mata Verde,0.237,0.428,0.553,0.056
5137,Serranopolis de Minas,0.237,0.392,0.628,0.054
5137,Viseu,0.237,0.404,0.575,0.057
5137,Bom Jardim,0.237,0.391,0.480,0.071
5137,Buriticupu,0.237,0.442,0.566,0.053
5137,Cujubim,0.237,0.425,0.629,0.050
5137,Careiro,0.237,0.422,0.640,0.049
5137,Riachao,0.237,0.285,0.536,0.087
5137,Aracatu,0.237,0.355,0.623,0.060
5137,Santa Maria,0.237,0.379,0.535,0.066
5137,Luis Correia,0.237,0.383,0.481,0.072
5137,Varzea da Roca,0.237,0.376,0.512,0.069
5137,Luislandia,0.237,0.354,0.652,0.058
5150,Tutoia,0.236,0.384,0.466,0.073
5150,Nilo Pecanha,0.236,0.435,0.512,0.059
5150,Santa Isabel do Rio Negro,0.236,0.404,0.539,0.060
5150,Cacimba de Dentro,0.236,0.399,0.540,0.061
5150,Candido Sales,0.236,0.455,0.567,0.051
5150,Itaiba,0.236,0.404,0.503,0.065
5150,Porto do Mangue,0.236,0.445,0.536,0.055
5150,Lagoa de Pedras,0.236,0.370,0.576,0.062
5158,Vicosa do Ceara,0.235,0.385,0.578,0.058
5158,Novo Cruzeiro,0.235,0.403,0.616,0.052
5158,Novo Jardim,0.235,0.389,0.597,0.056
5158,Santana do Piaui,0.235,0.427,0.595,0.051
5158,Davinopolis,0.235,0.417,0.493,0.063
5158,Pedra Branca do Amapari,0.235,0.420,0.585,0.053
5158,Jaborandi,0.235,0.398,0.616,0.053
5158,Uruoca,0.235,0.378,0.580,0.059
5158,Indiaroba,0.235,0.407,0.530,0.060
5158,Mae D'Agua,0.235,0.343,0.457,0.083
5158,Goianesia do Para,0.235,0.516,0.586,0.043
5158,Angico,0.235,0.379,0.562,0.061
5158,Coite do Noia,0.235,0.418,0.516,0.060
5158,Sao Miguel de Taipu,0.235,0.392,0.477,0.069
5172,Lajedinho,0.234,0.363,0.507,0.070
5172,Piloes,0.234,0.413,0.582,0.053
5172,Nova Campina,0.234,0.463,0.640,0.043
5172,Banzae,0.234,0.410,0.529,0.059
5172,Montes Altos,0.234,0.401,0.540,0.059
5172,Palmeirais,0.234,0.323,0.594,0.067
5172,Joao Dias,0.234,0.378,0.573,0.059
5172,Encruzilhada,0.234,0.428,0.613,0.049
5180,Curralinhos,0.233,0.296,0.594,0.072
5180,Lajeado do Bugre,0.233,0.342,0.685,0.054
5180,Caninde de Sao Francisco,0.233,0.443,0.504,0.057
5180,Serra do Ramalho,0.233,0.352,0.506,0.071
5180,Jose Goncalves de Minas,0.233,0.438,0.605,0.048
5180,Gameleira de Goias,0.233,0.464,0.678,0.040
5180,Sao Francisco do Piaui,0.233,0.295,0.468,0.092
5180,Lastro,0.233,0.273,0.552,0.084
5180,Jundia,0.233,0.375,0.552,0.061
5180,Sao Joao do Araguaia,0.233,0.480,0.547,0.048
5180,Colonia do Piaui,0.233,0.359,0.585,0.060
5191,Sao Felipe D'Oeste,0.232,0.425,0.629,0.047
5191,Novo Oriente de Minas,0.232,0.463,0.560,0.048
5191,Flexeiras,0.232,0.404,0.490,0.063
5191,Boa Nova,0.232,0.385,0.599,0.054
5195,Novorizonte,0.231,0.430,0.612,0.047
5195,Pindobacu,0.231,0.380,0.520,0.062
5195,Flores de Goias,0.231,0.465,0.600,0.044
5195,Ibipitanga,0.231,0.447,0.626,0.044
5195,Riachao,0.231,0.369,0.509,0.066
5195,Tenorio,0.231,0.381,0.537,0.060
5195,Paramoti,0.231,0.377,0.556,0.059
5202,Sao Joao do Paraiso,0.230,0.382,0.616,0.052
5202,Boa Vista do Tupim,0.230,0.365,0.577,0.058
5202,Coivaras,0.230,0.392,0.608,0.051
5202,Fatima,0.230,0.374,0.439,0.074
5202,Agua Fria,0.230,0.357,0.522,0.065
5202,Urupa,0.230,0.506,0.647,0.037
5202,Wenceslau Guimaraes,0.230,0.406,0.621,0.048
5202,Serra Preta,0.230,0.397,0.522,0.059
5202,Fervedouro,0.230,0.437,0.683,0.041
5202,Pau D'Arco,0.230,0.479,0.632,0.040
